circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,BN REDDY NAGAR,PHASE5,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,BANDLAGUDA,EV CHARGING STATIONS,9,1,1.0,0.0,18.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,PATRIKEYA NAGAR,EV CHARGING STATIONS,9,1,1.0,6829.0,54.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,PEDDA AMBERPET,PEDDA AMBERPET HIGHWAY 6328,EV CHARGING STATIONS,9,1,1.0,4848.0,54.0
SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,RAMAKRISHNAPURAM,NEW INDIRA NAGAR,EV CHARGING STATIONS,9,1,1.0,1828.0,54.0
SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,RAMAKRISHNAPURAM,NEW NAGOLE,EV CHARGING STATIONS,9,1,1.0,6092.0,54.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SARSWATHI NAGAR COLONY,EV CHARGING STATIONS,9,1,1.0,16.0,54.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SRINIVASA NAGAR,EV CHARGING STATIONS,9,1,1.0,6389.0,21.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SURYODAYANAGAR COL,EV CHARGING STATIONS,9,1,1.0,14273.0,53.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,PEDDA AMBERPET,SAI COLONY RD 1 2 3 4 5 & 6317,EV CHARGING STATIONS,9,1,1.0,30.0,54.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,ROCK TOWN-II,EV CHARGING STATIONS,9,1,1.0,11497.0,54.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,SAI NAGAR COLONY-3,EV CHARGING STATIONS,9,1,1.0,24489.0,53.0
SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,RAMAKRISHNAPURAM,VIJAYA PURI,EV CHARGING STATIONS,9,2,2.0,14844.0,108.0
SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,CT METERS,EV CHARGING STATIONS,9,2,2.0,36556.0,107.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,GOUTHAMI NAGAR,EV CHARGING STATIONS,9,1,1.0,16078.0,79.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,SRINIVASA HILLS,EV CHARGING STATIONS,9,1,1.0,2697.0,54.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,TYAGA RAYA NAGAR,EV CHARGING STATIONS,9,1,1.0,2759.0,54.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,VIJAYA GARDEN,EV CHARGING STATIONS,9,1,1.0,1525.0,65.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,NGO S COLONY,EV CHARGING STATIONS,9,2,2.0,14976.0,108.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,NGOS COLONY SECTOR III,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,HAYATH NAGAR,R K PURAM,EV CHARGING STATIONS,9,1,1.0,725.0,30.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,R.S.S.GROUNDS,EV CHARGING STATIONS,9,1,1.0,7416.0,54.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,BAIRAMALGUDA,SAGAR ENCLAVE,EV CHARGING STATIONS,9,1,1.0,20630.0,53.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,"SECTOR-5,NGOS COLONY",EV CHARGING STATIONS,9,1,1.0,2730.0,54.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,S B H COLONY (V-1),EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,VIJAYAPURI COLONY PHASE - I,EV CHARGING STATIONS,9,1,1.0,3634.0,54.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,PEDDA AMBERPET,BALJAGUDA & JANACHATANIAH 6319,EV CHARGING STATIONS,9,1,1.0,1692.0,22.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,BAIRAMALGUDA,VIVEKANANDA NAGAR,EV CHARGING STATIONS,9,1,1.0,63.0,54.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,BAIRAMALGUDA,YASHODA NAGAR,EV CHARGING STATIONS,9,1,1.0,7196.0,54.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,HV-1,EV CHARGING STATIONS,9,1,1.0,881.0,13.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,JINKALA BAVI,EV CHARGING STATIONS,9,1,1.0,3087.0,54.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,KRISHNA NAGAR-,EV CHARGING STATIONS,9,1,1.0,1.0,7.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,ABDULLAPURMET,JAFFAR GUDA,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,ADIBATLA,M. P. PATEL GUDA,EV CHARGING STATIONS,9,1,1.0,1.0,54.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,ADIBATLA,MANGAL PALLY,EV CHARGING STATIONS,9,1,1.0,8.0,54.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,ABDULLAPURMET,KOTHA GUDA,EV CHARGING STATIONS,9,1,1.0,1445.0,54.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,ABDULLAPURMET,OUTER RING ROAD,EV CHARGING STATIONS,9,2,2.0,83.0,108.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,INJAPUR,INJAPUR,EV CHARGING STATIONS,9,2,2.0,251.0,84.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,EV CHARGING STATIONS,9,1,1.0,128.0,54.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,ABDULLAPURMET,ABDULLA PUR METT,EV CHARGING STATIONS,9,2,2.0,6042.0,108.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,ABDULLAPURMET,BATA SINGARAM,EV CHARGING STATIONS,9,1,1.0,732.0,30.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,ABDULLAPURMET,BATASINGARAM,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,MANNE GUDA,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,NADERGUL,EV CHARGING STATIONS,9,1,1.0,808.0,30.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,ADIBATLA,ADIBATLA,EV CHARGING STATIONS,9,2,2.0,19213.0,202.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,ADIBATLA,CHINTA PALLY GUDA,EV CHARGING STATIONS,9,1,1.0,58.0,54.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,PATI GUDA,EV CHARGING STATIONS,9,1,1.0,11623.0,54.0
SAROORNAGAR,CHAMPAPET,CHAMPAPET,BADANGPET,CT METERS,EV CHARGING STATIONS,9,6,5.0,14980.0,324.0
SAROORNAGAR,CHAMPAPET,CHAMPAPET,MEERPET,MEERPET JILLELGUDA CT METERS,EV CHARGING STATIONS,9,2,2.0,8700.0,108.0
SAROORNAGAR,CHAMPAPET,CHAMPAPET,CHAMPAPET,HV CPT SOUTH,EV CHARGING STATIONS,9,1,1.0,284.0,22.0
SAROORNAGAR,CHAMPAPET,CHAMPAPET,CHAMPAPET,S N REDDY NAGAR,EV CHARGING STATIONS,9,1,1.0,11.0,30.0
SAROORNAGAR,CHAMPAPET,CHAMPAPET,LENIN NAGAR,BADANGPET,EV CHARGING STATIONS,9,2,1.0,686.0,108.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,I.D.P.L.,PRASHANTH NAGAR CLY (GRP-B),EV CHARGING STATIONS,9,2,2.0,61.0,4.0
SECUNDERABAD,BOWENPALLY,BALANAGAR,BALANAGAR,SVCIE-CT METER (GRP-M),EV CHARGING STATIONS,9,1,1.0,2615.0,54.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,KARKHANA,CT METERS KARKHANA (GRP-M),EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SECUNDERABAD,BOWENPALLY,BALANAGAR,FEROZEGUDA,C.T.METER  GRC (GRP-M),EV CHARGING STATIONS,9,3,3.0,48168.0,229.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,RANGA REDDY NAGAR,ASBESTOS CLY-II 415-812(GRP-B),EV CHARGING STATIONS,9,1,1.0,0.0,2.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,RANGA REDDY NAGAR,GIRI NAGAR (GRP-B),EV CHARGING STATIONS,9,1,,0.0,2.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,LALBAZAR,CT METERS (GRP-M),EV CHARGING STATIONS,9,1,1.0,11806.0,53.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,NEW BOWENPALLY,BORE-ST-GRC(AGL) (GRP-M),EV CHARGING STATIONS,9,1,1.0,7286.0,15.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,RANGA REDDY NAGAR,RR NAGAR & PS COLONY (GRP-M),EV CHARGING STATIONS,9,1,1.0,2807.0,54.0
SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,CT METERS,EV CHARGING STATIONS,9,3,3.0,34754.0,134.0
SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,GRC HIGH VALUE  A,EV CHARGING STATIONS,9,1,1.0,97.0,10.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,MARREDPALLY,CT METERS (GRP-M),EV CHARGING STATIONS,9,2,2.0,535.0,108.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,TARNAKA,C T METERS,EV CHARGING STATIONS,9,4,4.0,58631.0,298.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,TARNAKA,GOKUL NAGAR,EV CHARGING STATIONS,9,1,1.0,349.0,5.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,MARREDPALLY,EAST MARRED PALLY (GRP-A),EV CHARGING STATIONS,9,1,1.0,143.0,8.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,TARNAKA,GRC HV TARNAKA,EV CHARGING STATIONS,9,1,1.0,7885.0,10.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,CT METERS (GRP-M),EV CHARGING STATIONS,9,1,1.0,33289.0,53.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,TARNAKA,RAVINDERA NAGAR NORTH,EV CHARGING STATIONS,9,1,1.0,3689.0,15.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,R.P. NILAYAM,HIGH VALVE-CT METERS (GRP-M),EV CHARGING STATIONS,9,3,3.0,37570.0,160.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,LALLAGUDA,C T METERS,EV CHARGING STATIONS,9,2,2.0,21161.0,107.0
SECUNDERABAD,PARADISE,JAMES STREET,CLOCK TOWER,GRC HV CLOCK TOWER,EV CHARGING STATIONS,9,1,1.0,1.0,15.0
SECUNDERABAD,PARADISE,JAMES STREET,CLOCK TOWER,ONLY CT METERS,EV CHARGING STATIONS,9,2,2.0,9939.0,108.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,BOLLARUM,CT METERS (GRP-M),EV CHARGING STATIONS,9,1,1.0,1.0,54.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,I.D.P.L.,GEETA NGR &VINAYAK NGR (GRP-M),EV CHARGING STATIONS,9,2,2.0,4943.0,35.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,PADMARAO NAGAR,C T METERS,EV CHARGING STATIONS,9,1,1.0,6723.0,54.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,BOLLARUM,GRC HIGH VALUE (GRP-M),EV CHARGING STATIONS,9,1,,0.0,10.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,GYMKHANA,CT METERS (GRP-M),EV CHARGING STATIONS,9,2,2.0,14373.0,94.0
SIDDIPET,SIDDIPET,DUBBAK,AKBARPET-BHOMPALLY,BHOOMPALLY,EV CHARGING STATIONS,9,1,1.0,6.0,54.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-I,AE TOWN-1-HV,EV CHARGING STATIONS,9,2,2.0,12469.0,108.0
SIDDIPET,SIDDIPET,SIDDIPET RURAL,MEDIPALLY,ANANTA SAGAR,EV CHARGING STATIONS,9,1,1.0,1697.0,54.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-II,ASST ENGINEER TOWN-II,EV CHARGING STATIONS,9,1,1.0,341.0,30.0
SIDDIPET,SIDDIPET,SIDDIPET RURAL,SIDDIPET URBAN,BURUGUPALLY,EV CHARGING STATIONS,9,1,,0.0,54.0
SIDDIPET,SIDDIPET,SIDDIPET RURAL,SIDDIPET URBAN,ENSANPALLY,EV CHARGING STATIONS,9,1,,0.0,54.0
SIDDIPET,SIDDIPET,SIDDIPET RURAL,SIDDIPET URBAN,PONNAL,EV CHARGING STATIONS,9,2,2.0,548.0,84.0
SIDDIPET,GAJWEL,MULUGU,WARGAL,GOWRARAM,EV CHARGING STATIONS,9,2,2.0,8805.0,108.0
SIDDIPET,GAJWEL,GAJWEL,GAJWEL,GAJWEL,EV CHARGING STATIONS,9,2,2.0,1.0,108.0
SIDDIPET,GAJWEL,GAJWEL,PREGNAPUR,KODAKANDLA,EV CHARGING STATIONS,9,1,1.0,1.0,54.0
SIDDIPET,GAJWEL,GAJWEL,PREGNAPUR,RIMMANAGUDA,EV CHARGING STATIONS,9,3,3.0,5367.0,133.0
SIDDIPET,GAJWEL,TUKKAPUR,KONDAPAK,THIMMAREDDY PALLY,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,CH.TIMMAPUR,EV CHARGING STATIONS,9,1,1.0,123.0,54.0
SIDDIPET,GAJWEL,TUKKAPUR,KONDAPAK,VELKATTA,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,THIMAPUR.A,EV CHARGING STATIONS,9,1,1.0,29.0,54.0
SURYAPET,HUZURNAGAR,MUNAGALA,MOTHY,HUSSAINABAD,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,DORAKUNTA,EV CHARGING STATIONS,9,2,2.0,1428.0,78.0
SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-I,LI A,EV CHARGING STATIONS,9,3,3.0,3379.0,162.0
SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-I,LI B,EV CHARGING STATIONS,9,1,1.0,17.0,15.0
SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,UNDRUGONDA,EV CHARGING STATIONS,9,1,1.0,19.0,54.0
SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-II,CT METER,EV CHARGING STATIONS,9,2,2.0,914.0,69.0
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,NALLABANDAGUDEM  A,EV CHARGING STATIONS,9,1,1.0,0.0,55.0
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,THAMMARA,EV CHARGING STATIONS,9,1,1.0,9.0,54.0
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,33/11KV SS OUTDOOR BACK SIDE A,EV CHARGING STATIONS,9,1,1.0,1486.0,30.0
SURYAPET,HUZURNAGAR,MUNAGALA,MUNAGALA,AKUPAMLA,EV CHARGING STATIONS,9,2,2.0,4360.0,113.0
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,BALAJI NAGAR ,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SURYAPET,HUZURNAGAR,MUNAGALA,MUNAGALA,MUKUNDAPURAM,EV CHARGING STATIONS,9,1,1.0,562.0,54.0
SURYAPET,HUZURNAGAR,MUNAGALA,MUNAGALA,TADVAI,EV CHARGING STATIONS,9,1,1.0,1243.0,54.0
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,IMAMPETA,EV CHARGING STATIONS,9,1,1.0,0.0,60.0
SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,DURAJPALLY,EV CHARGING STATIONS,9,2,2.0,3663.0,108.0
SURYAPET,HUZURNAGAR,MUNAGALA,ANANTHAGIRI,SHANTHINAGAR,EV CHARGING STATIONS,9,1,1.0,1.0,54.0
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,PILLALAMARRY,EV CHARGING STATIONS,9,1,1.0,0.0,18.0
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,RAYANGUDEM,EV CHARGING STATIONS,9,4,4.0,28285.0,259.0
SURYAPET,HUZURNAGAR,HUZURNAGAR,HUZURNAGAR TOWN,REDDY BAZAR,EV CHARGING STATIONS,9,1,1.0,599.0,30.0
VIKARABAD,VIKARABAD,PARGI,PUDUR,GANGU PALLY,EV CHARGING STATIONS,9,1,1.0,4.0,54.0
VIKARABAD,VIKARABAD,PARGI,PARGI,PARGI HV,EV CHARGING STATIONS,9,2,2.0,0.0,108.0
WANAPARTHY,WANAPARTHY,KOTHAKOTA,PEBBAIR,RANGAPUR,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
WANAPARTHY,WANAPARTHY,KOTHAKOTA,KOTHAKOTA,AMADABAKULA,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
WANAPARTHY,WANAPARTHY,WANAPARTHY,WANAPARTHY RURA,NAGAVARAM,EV CHARGING STATIONS,9,1,1.0,3427.0,54.0
WANAPARTHY,WANAPARTHY,KOTHAKOTA,KOTHAKOTA,KANIMETTA,EV CHARGING STATIONS,9,2,2.0,918.0,80.0
WANAPARTHY,WANAPARTHY,KOTHAKOTA,KOTHAKOTA,MUMMALLAPALLY,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
WANAPARTHY,WANAPARTHY,KOTHAKOTA,KOTHAKOTA,PALEM,EV CHARGING STATIONS,9,1,1.0,9.0,54.0
YADADRI,BHONGIR,BHONGIR,BHONGIR - TOWN,PAGIDIPALLY,EV CHARGING STATIONS,9,2,2.0,2448.0,108.0
YADADRI,BHONGIR,BHONGIR,BHONGIR - TOWN,SANJEEVA NAGAR HANMANWADA,EV CHARGING STATIONS,9,1,1.0,8889.0,60.0
YADADRI,BHONGIR,BHONGIR,BHONGIR _ RURAL,JAMMAPUR,EV CHARGING STATIONS,9,1,1.0,166.0,54.0
YADADRI,CHOUTUPPAL,RAMANNAPET,RAMANNAPET,B. CYCLE,EV CHARGING STATIONS,9,1,1.0,61.0,60.0
YADADRI,CHOUTUPPAL,RAMANNAPET,RAMANNAPET,BHOGARAM,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
YADADRI,BHONGIR,BHONGIR,BHONGIR _ RURAL,RAIGIR ,EV CHARGING STATIONS,9,5,5.0,16864.0,251.38
YADADRI,BHONGIR,BHONGIR,BHONGIR _ RURAL,WADAIGUDEM,EV CHARGING STATIONS,9,1,1.0,722.0,55.0
YADADRI,BHONGIR,BIBINAGAR,BIBINAGAR,BIBINAGR HQ,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
YADADRI,BHONGIR,BHONGIR,M.T.PALLY,MULAKALAPALLY,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
YADADRI,BHONGIR,BIBINAGAR,BIBINAGAR,GUDOOR,EV CHARGING STATIONS,9,1,1.0,730.0,54.0
YADADRI,BHONGIR,BIBINAGAR,BIBINAGAR,KONDAMADUGU,EV CHARGING STATIONS,9,1,1.0,0.0,60.0
YADADRI,BHONGIR,BHONGIR,M.T.PALLY,VASALAMARRY,EV CHARGING STATIONS,9,1,1.0,58.0,54.0
YADADRI,BHONGIR,BHONGIR,BHONGIR - TOWN,BHONGIR(T),EV CHARGING STATIONS,9,3,3.0,4619.0,180.0
YADADRI,BHONGIR,BHONGIR,BHONGIR - TOWN,HANUMAPUR,EV CHARGING STATIONS,9,1,1.0,545.0,54.0
YADADRI,BHONGIR,ALER,ALAIR,BAHADURPET,EV CHARGING STATIONS,9,1,,0.0,120.0
YADADRI,BHONGIR,ALER,ALAIR,"JMJ SCHOOL,BERAPA TEMPLE,MILK ",EV CHARGING STATIONS,9,1,1.0,24.0,54.0
YADADRI,BHONGIR,ALER,ALAIR,TANGUTOOR,EV CHARGING STATIONS,9,1,1.0,1.0,54.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,TOOFRAN PET,EV CHARGING STATIONS,9,3,3.0,2536.0,162.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,LAKKARAM,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,LINGOJI GUDEM,EV CHARGING STATIONS,9,2,2.0,3802.0,94.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,MALKAPOOR,EV CHARGING STATIONS,9,1,1.0,298.0,40.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,PANTHANGI,EV CHARGING STATIONS,9,2,2.0,0.0,108.0
